image_name,cytoplasm_area,polar_body_area,polar_present,polar_ratio,zona_area,zona_ratio,total_area,circularity
2835f5ec-ovo_18_t16.png,40260,0,0,0,21595,0.536388475,61855,0.874241476
2835f5ec-ovo_18_t16_aug_0.png,40258,0,0,0,21592,0.536340603,61850,0.783780986
2835f5ec-ovo_18_t16_aug_1.png,40266,0,0,0,21591,0.536209209,61857,0.776623535
2835f5ec-ovo_18_t16_aug_2.png,40257,0,0,0,21598,0.536502968,61855,0.812020773
288d3d95-ovo_55_t151.png,46114,0,0,0,35586,0.771696231,81700,0.871437547
288d3d95-ovo_55_t151_aug_0.png,46117,0,0,0,35588,0.771689399,81705,0.835719432
288d3d95-ovo_55_t151_aug_1.png,46114,0,0,0,35586,0.771696231,81700,0.871437547
288d3d95-ovo_55_t151_aug_2.png,46114,0,0,0,35586,0.771696231,81700,0.871437547
296d9373-ovo_31_t131.png,43427,0,0,0,27809,0.640361987,71236,0.890210225
296d9373-ovo_31_t131_aug_0.png,43427,0,0,0,27809,0.640361987,71236,0.890210225
296d9373-ovo_31_t131_aug_1.png,43427,0,0,0,27809,0.640361987,71236,0.890210225
296d9373-ovo_31_t131_aug_2.png,43427,0,0,0,27809,0.640361987,71236,0.890210225
29fcb177-ovo_31_t1.png,0,0,0,0,73967,0,73967,0.895778852
29fcb177-ovo_31_t1_aug_0.png,0,0,0,0,73967,0,73967,0.895778852
29fcb177-ovo_31_t1_aug_1.png,0,0,0,0,73967,0,73967,0.895778852
29fcb177-ovo_31_t1_aug_2.png,0,0,0,0,73967,0,73967,0.895778852
2a12dd5a-eovo_3_t1.png,0,0,0,0,229800,0,229800,0.850887249
2a12dd5a-eovo_3_t1_aug_0.png,0,0,0,0,229800,0,229800,0.850887249
2a12dd5a-eovo_3_t1_aug_1.png,0,0,0,0,229800,0,229800,0.850887249
2a12dd5a-eovo_3_t1_aug_2.png,0,0,0,0,229787,0,229787,0.758347048
2a237265-eovo_416_t1.png,85269,0,0,0,131709,1.544629349,216978,0.873591358
2a237265-eovo_416_t1_aug_0.png,85269,0,0,0,131705,1.544582439,216974,0.842727332
2a237265-eovo_416_t1_aug_1.png,85269,0,0,0,131709,1.544629349,216978,0.873591358
2a237265-eovo_416_t1_aug_2.png,85269,0,0,0,131709,1.544629349,216978,0.873591358
2a408850-ovo_53_t81.png,44019,0,0,0,32038,0.727822077,76057,0.881024824
2a408850-ovo_53_t81_aug_0.png,44021,0,0,0,32031,0.727629995,76052,0.759717309
2a408850-ovo_53_t81_aug_1.png,44009,0,0,0,32052,0.728305574,76061,0.758056777
2a408850-ovo_53_t81_aug_2.png,44012,0,0,0,32046,0.728119604,76058,0.844124937
2a43502f-ovo_51_t46.png,47506,0,0,0,35107,0.739001389,82613,0.881082079
2a43502f-ovo_51_t46_aug_0.png,47506,0,0,0,35107,0.739001389,82613,0.881082079
2a43502f-ovo_51_t46_aug_1.png,47504,0,0,0,35110,0.739095655,82614,0.842233838
2a43502f-ovo_51_t46_aug_2.png,47506,0,0,0,35107,0.739001389,82613,0.881082079
2bc1a433-ovo_38_t51.png,48484,0,0,0,40542,0.836193383,89026,0.885754767
2bc1a433-ovo_38_t51_aug_0.png,48484,0,0,0,40542,0.836193383,89026,0.885754767
2bc1a433-ovo_38_t51_aug_1.png,48484,0,0,0,40542,0.836193383,89026,0.885754767
2bc1a433-ovo_38_t51_aug_2.png,48484,0,0,0,40542,0.836193383,89026,0.885754767
2bfd08f1-ovo_55_t266.png,46714,0,0,0,30387,0.650490217,77101,0.863455287
2bfd08f1-ovo_55_t266_aug_0.png,46717,0,0,0,30386,0.650427039,77103,0.750033721
2bfd08f1-ovo_55_t266_aug_1.png,46726,0,0,0,30372,0.65000214,77098,0.748426431
2bfd08f1-ovo_55_t266_aug_2.png,46720,0,0,0,30376,0.650171233,77096,0.765035783
2c0e9c55-ovo_47_t196.png,41165,0,0,0,47541,1.154888862,88706,0.88420705
2c0e9c55-ovo_47_t196_aug_0.png,41165,0,0,0,47541,1.154888862,88706,0.88420705
2c0e9c55-ovo_47_t196_aug_1.png,41165,0,0,0,47541,1.154888862,88706,0.88420705
2c0e9c55-ovo_47_t196_aug_2.png,41163,0,0,0,47544,1.155017856,88707,0.768560806
2c50f885-eovo_92_t1.png,0,0,0,0,203080,0,203080,0.869111706
2c50f885-eovo_92_t1_aug_0.png,0,0,0,0,203083,0,203083,0.858069324
2c50f885-eovo_92_t1_aug_1.png,0,0,0,0,203080,0,203080,0.869111706
2c50f885-eovo_92_t1_aug_2.png,0,0,0,0,203086,0,203086,0.767319914
2d5abe1a-ovo_55_t156.png,45978,0,0,0,35688,0.776197312,81666,0.868618407
2d5abe1a-ovo_55_t156_aug_0.png,45979,0,0,0,35674,0.775875943,81653,0.762468037
2d5abe1a-ovo_55_t156_aug_1.png,45978,0,0,0,35688,0.776197312,81666,0.868618407
2d5abe1a-ovo_55_t156_aug_2.png,45982,0,0,0,35679,0.775934061,81661,0.770694422
2d614acf-ovo_09_t131.png,48367,0,0,0,37379,0.772820311,85746,0.887406655
2d614acf-ovo_09_t131_aug_0.png,48367,0,0,0,37379,0.772820311,85746,0.887406655
2d614acf-ovo_09_t131_aug_1.png,48368,0,0,0,37378,0.772783659,85746,0.83106724
2d614acf-ovo_09_t131_aug_2.png,48365,0,0,0,37385,0.772976326,85750,0.855143352
2daad8ff-ovo_04_t136.png,46520,0,0,0,32611,0.701010318,79131,0.874729056
2daad8ff-ovo_04_t136_aug_0.png,46526,0,0,0,32623,0.701177836,79149,0.763990652
2daad8ff-ovo_04_t136_aug_1.png,46529,0,0,0,32611,0.700874723,79140,0.775480849
2daad8ff-ovo_04_t136_aug_2.png,46520,0,0,0,32613,0.70105331,79133,0.8708859
2db7d455-ovo_04_t261.png,47159,0,0,0,33575,0.71195318,80734,0.86660769
2db7d455-ovo_04_t261_aug_0.png,47160,0,0,0,33575,0.711938083,80735,0.851066286
2db7d455-ovo_04_t261_aug_1.png,47160,0,0,0,33578,0.712001696,80738,0.823873774
2db7d455-ovo_04_t261_aug_2.png,47157,0,0,0,33572,0.711919757,80729,0.763261353
2e58f874-ovo_55_t71.png,45734,0,0,0,34512,0.754624568,80246,0.868319467
2e58f874-ovo_55_t71_aug_0.png,45734,0,0,0,34512,0.754624568,80246,0.868319467
2e58f874-ovo_55_t71_aug_1.png,45734,0,0,0,34512,0.754624568,80246,0.868319467
2e58f874-ovo_55_t71_aug_2.png,45722,0,0,0,34522,0.755041337,80244,0.749850825
2ed88821-eovo_62_t1.png,81,0,0,0,201195,2483.888889,201276,0.88010588
2ed88821-eovo_62_t1_aug_0.png,81,0,0,0,201195,2483.888889,201276,0.88010588
2ed88821-eovo_62_t1_aug_1.png,74,0,0,0,201188,2718.756757,201262,0.849215618
2ed88821-eovo_62_t1_aug_2.png,72,0,0,0,201195,2794.375,201267,0.815371739
2eee0257-ovo_06_t6.png,36443,0,0,0,57180,1.569025602,93623,0.851754995
2eee0257-ovo_06_t6_aug_0.png,36443,0,0,0,57180,1.569025602,93623,0.851754995
2eee0257-ovo_06_t6_aug_1.png,36443,0,0,0,57180,1.569025602,93623,0.851754995
2eee0257-ovo_06_t6_aug_2.png,36443,0,0,0,57180,1.569025602,93623,0.851754995
2f10feea-ovo_51_t181.png,45741,0,0,0,34671,0.757985177,80412,0.884830083
2f10feea-ovo_51_t181_aug_0.png,45741,0,0,0,34671,0.757985177,80412,0.884830083
2f10feea-ovo_51_t181_aug_1.png,45745,0,0,0,34667,0.757831457,80412,0.780951789
2f10feea-ovo_51_t181_aug_2.png,45738,0,0,0,34675,0.758122349,80413,0.867638156
2f4b0797-ovo_05_t61.png,47255,0,0,0,47775,1.011004127,95030,0.885127807
2f4b0797-ovo_05_t61_aug_0.png,47255,0,0,0,47775,1.011004127,95030,0.885127807
2f4b0797-ovo_05_t61_aug_1.png,47255,0,0,0,47775,1.011004127,95030,0.885127807
2f4b0797-ovo_05_t61_aug_2.png,47255,0,0,0,47760,1.0106867,95015,0.780430437
2f9ec253-ovo_06_t251.png,28381,0,0,0,66426,2.340509496,94807,0.870797975
2f9ec253-ovo_06_t251_aug_0.png,28381,0,0,0,66426,2.340509496,94807,0.870797975
2f9ec253-ovo_06_t251_aug_1.png,28379,0,0,0,64975,2.289545086,93354,0.771333166
2f9ec253-ovo_06_t251_aug_2.png,28381,0,0,0,66426,2.340509496,94807,0.870797975
2fe91c5f-ovo_40_t31.png,46502,0,0,0,38912,0.836781214,85414,0.875073995
2fe91c5f-ovo_40_t31_aug_0.png,46502,0,0,0,38912,0.836781214,85414,0.875073995
2fe91c5f-ovo_40_t31_aug_1.png,46498,0,0,0,38915,0.836917717,85413,0.805387675
2fe91c5f-ovo_40_t31_aug_2.png,46502,0,0,0,38912,0.836781214,85414,0.875073995
2ffc749a-ovo_06_t56.png,32981,0,0,0,58393,1.77050423,91374,0.874496886
2ffc749a-ovo_06_t56_aug_0.png,32966,0,0,0,57968,1.758417764,90934,0.803958343
2ffc749a-ovo_06_t56_aug_1.png,32972,0,0,0,58240,1.766347204,91212,0.844247387
2ffc749a-ovo_06_t56_aug_2.png,32980,0,0,0,58405,1.770921771,91385,0.78792975
304626cc-ovo_53_t36.png,40399,0,0,0,29904,0.740216342,70303,0.872906769
304626cc-ovo_53_t36_aug_0.png,40400,0,0,0,29904,0.74019802,70304,0.866164192
304626cc-ovo_53_t36_aug_1.png,40399,0,0,0,29904,0.740216342,70303,0.872906769
304626cc-ovo_53_t36_aug_2.png,40397,0,0,0,29910,0.740401515,70307,0.851746571
3077923a-ovo_33_t231.png,41097,0,0,0,31970,0.777915663,73067,0.876655518
3077923a-ovo_33_t231_aug_0.png,41100,0,0,0,31977,0.778029197,73077,0.789405576
3077923a-ovo_33_t231_aug_1.png,41095,0,0,0,31978,0.778148193,73073,0.833671242
3077923a-ovo_33_t231_aug_2.png,41100,0,0,0,31969,0.77783455,73069,0.778506491
30d15850-ovo_24_t71.png,42880,0,0,0,37911,0.88411847,80791,0.877344676
30d15850-ovo_24_t71_aug_0.png,42880,0,0,0,37911,0.88411847,80791,0.877344676
30d15850-ovo_24_t71_aug_1.png,42876,0,0,0,37914,0.884270921,80790,0.872714235
30d15850-ovo_24_t71_aug_2.png,42880,0,0,0,37911,0.88411847,80791,0.877344676
30e322a4-ovo_53_t151.png,42801,0,0,0,32677,0.76346347,75478,0.880479582
30e322a4-ovo_53_t151_aug_0.png,42801,0,0,0,32677,0.76346347,75478,0.880479582
30e322a4-ovo_53_t151_aug_1.png,42801,0,0,0,32677,0.76346347,75478,0.880479582
30e322a4-ovo_53_t151_aug_2.png,42801,0,0,0,32677,0.76346347,75478,0.880479582
3155c736-ovo_06_t181.png,30552,0,0,0,62277,2.038393559,92829,0.875420795
3155c736-ovo_06_t181_aug_0.png,30552,0,0,0,62277,2.038393559,92829,0.875420795
3155c736-ovo_06_t181_aug_1.png,30552,0,0,0,62277,2.038393559,92829,0.875420795
3155c736-ovo_06_t181_aug_2.png,30552,0,0,0,62277,2.038393559,92829,0.875420795
31560c2e-ovo_08_t41.png,47156,0,0,0,34693,0.735707015,81849,0.868863274
31560c2e-ovo_08_t41_aug_0.png,47156,0,0,0,34693,0.735707015,81849,0.868863274
31560c2e-ovo_08_t41_aug_1.png,47153,0,0,0,34703,0.735965898,81856,0.825596279
31560c2e-ovo_08_t41_aug_2.png,47158,0,0,0,34698,0.73578184,81856,0.82699142
318188db-ovo_51_t251.png,46302,0,0,0,30944,0.668308064,77246,0.873812444
318188db-ovo_51_t251_aug_0.png,46302,0,0,0,30944,0.668308064,77246,0.873812444
318188db-ovo_51_t251_aug_1.png,46302,0,0,0,30944,0.668308064,77246,0.873812444
318188db-ovo_51_t251_aug_2.png,46297,0,0,0,30947,0.66844504,77244,0.766034815
31a9d465-ovo_05_t101.png,47648,0,0,0,45362,0.95202317,93010,0.883452511
31a9d465-ovo_05_t101_aug_0.png,47651,0,0,0,45361,0.951942247,93012,0.8212637
31a9d465-ovo_05_t101_aug_1.png,47641,0,0,0,45381,0.952561869,93022,0.753833125
31a9d465-ovo_05_t101_aug_2.png,47638,0,0,0,45376,0.952516898,93014,0.762151516
320505cc-eovo_648_t1.png,86294,0,0,0,100570,1.165434445,186864,0.858781203
320505cc-eovo_648_t1_aug_0.png,86294,0,0,0,100568,1.165411268,186862,0.819405595
320505cc-eovo_648_t1_aug_1.png,86294,0,0,0,100570,1.165434445,186864,0.858781203
320505cc-eovo_648_t1_aug_2.png,86296,0,0,0,100554,1.165222027,186850,0.761252173
32341fa0-ovo_24_t31.png,43284,0,0,0,36405,0.841072914,79689,0.877070445
32341fa0-ovo_24_t31_aug_0.png,43282,0,0,0,36408,0.841181091,79690,0.759132934
32341fa0-ovo_24_t31_aug_1.png,43284,0,0,0,36405,0.841072914,79689,0.877070445
32341fa0-ovo_24_t31_aug_2.png,43284,0,0,0,36405,0.841072914,79689,0.877070445
323b05ba-ovo_52_t256.png,44804,0,0,0,33147,0.739822337,77951,0.868966001
323b05ba-ovo_52_t256_aug_0.png,44809,0,0,0,33152,0.739851369,77961,0.791941754
323b05ba-ovo_52_t256_aug_1.png,44804,0,0,0,33147,0.739822337,77951,0.868966001
323b05ba-ovo_52_t256_aug_2.png,44809,0,0,0,33160,0.740029905,77969,0.73926072
327cca3b-eovo_440_t1.png,106762,0,0,0,106446,0.997040145,213208,0.875600768
327cca3b-eovo_440_t1_aug_0.png,106764,0,0,0,106431,0.996880971,213195,0.773809166
327cca3b-eovo_440_t1_aug_1.png,106762,0,0,0,106446,0.997040145,213208,0.875600768
327cca3b-eovo_440_t1_aug_2.png,106754,0,0,0,106456,0.997208536,213210,0.800296841
32baaccf-eovo_533_t1.png,91374,0,0,0,89615,0.980749447,180989,0.865621043
32baaccf-eovo_533_t1_aug_0.png,91380,0,0,0,89585,0.980356752,180965,0.761127299
32baaccf-eovo_533_t1_aug_1.png,91374,0,0,0,89615,0.980749447,180989,0.865621043
32baaccf-eovo_533_t1_aug_2.png,91374,0,0,0,89615,0.980749447,180989,0.865621043
32cc0c0b-ovo_11_t96.png,41725,0,0,0,30985,0.742600359,72710,0.870683709
32cc0c0b-ovo_11_t96_aug_0.png,41725,0,0,0,30985,0.742600359,72710,0.870683709
32cc0c0b-ovo_11_t96_aug_1.png,41725,0,0,0,30985,0.742600359,72710,0.870683709
32cc0c0b-ovo_11_t96_aug_2.png,41725,0,0,0,30985,0.742600359,72710,0.870683709
33310097-ovo_47_t91.png,42065,0,0,0,41629,0.989635089,83694,0.876709813
33310097-ovo_47_t91_aug_0.png,42065,0,0,0,41629,0.989635089,83694,0.876709813
33310097-ovo_47_t91_aug_1.png,42065,0,0,0,41629,0.989635089,83694,0.876709813
33310097-ovo_47_t91_aug_2.png,42061,0,0,0,41628,0.989705428,83689,0.792736595
336e3ea2-eovo_483_t1.png,80884,0,0,0,98796,1.221452945,179680,0.862614293
336e3ea2-eovo_483_t1_aug_0.png,80884,0,0,0,98804,1.221551852,179688,0.828626396
336e3ea2-eovo_483_t1_aug_1.png,80886,0,0,0,98801,1.221484559,179687,0.818499466
336e3ea2-eovo_483_t1_aug_2.png,80894,0,0,0,98775,1.221042352,179669,0.796259913
3436ca8b-ovo_10_t131.png,44283,0,0,0,35226,0.795474561,79509,0.870799651
3436ca8b-ovo_10_t131_aug_0.png,44292,0,0,0,35222,0.795222614,79514,0.768030573
3436ca8b-ovo_10_t131_aug_1.png,44281,0,0,0,35231,0.795623405,79512,0.770729584
3436ca8b-ovo_10_t131_aug_2.png,44283,0,0,0,35226,0.795474561,79509,0.870799651
347ea432-ovo_19_t76.png,43109,0,0,0,22480,0.521468835,65589,0.150759485
347ea432-ovo_19_t76_aug_0.png,43109,0,0,0,22480,0.521468835,65589,0.150759485
347ea432-ovo_19_t76_aug_1.png,43104,0,0,0,22479,0.521506125,65583,0.136814906
347ea432-ovo_19_t76_aug_2.png,43103,0,0,0,22475,0.521425423,65578,0.13685673
34ae94b2-ovo_05_t146.png,47186,0,0,0,42888,0.908913661,90074,0.887790783
34ae94b2-ovo_05_t146_aug_0.png,47186,0,0,0,42888,0.908913661,90074,0.887790783
34ae94b2-ovo_05_t146_aug_1.png,47186,0,0,0,42888,0.908913661,90074,0.887790783
34ae94b2-ovo_05_t146_aug_2.png,47186,0,0,0,42888,0.908913661,90074,0.887790783
34c9c541-ovo_31_t266.png,46280,0,0,0,23716,0.512445981,69996,0.879180189
34c9c541-ovo_31_t266_aug_0.png,46280,0,0,0,23716,0.512445981,69996,0.879180189
34c9c541-ovo_31_t266_aug_1.png,46280,0,0,0,23716,0.512445981,69996,0.879180189
34c9c541-ovo_31_t266_aug_2.png,46280,0,0,0,23716,0.512445981,69996,0.879180189
353b1036-eovo_422_t1.png,94432,0,0,0,119018,1.260356659,213450,0.860483186
353b1036-eovo_422_t1_aug_0.png,94432,0,0,0,119018,1.260356659,213450,0.860483186
353b1036-eovo_422_t1_aug_1.png,94432,0,0,0,119018,1.260356659,213450,0.860483186
353b1036-eovo_422_t1_aug_2.png,94429,0,0,0,119020,1.26041788,213449,0.769276628
35630b63-ovo_53_t141.png,43025,0,0,0,36807,0.855479372,79832,0.889069393
35630b63-ovo_53_t141_aug_0.png,43016,0,0,0,36819,0.855937326,79835,0.793941371
35630b63-ovo_53_t141_aug_1.png,43023,0,0,0,36809,0.855565628,79832,0.864405407
35630b63-ovo_53_t141_aug_2.png,43021,0,0,0,36805,0.855512424,79826,0.768648084
3631abd4-eovo_28_t1.png,0,0,0,0,201160,0,201160,0.818485638
3631abd4-eovo_28_t1_aug_0.png,0,0,0,0,201156,0,201156,0.766918182
3631abd4-eovo_28_t1_aug_1.png,0,0,0,0,201160,0,201160,0.818485638
3631abd4-eovo_28_t1_aug_2.png,0,0,0,0,201160,0,201160,0.783905931
364c62d0-ovo_55_t296.png,46585,0,0,0,36829,0.790576366,83414,0.866297402
364c62d0-ovo_55_t296_aug_0.png,46585,0,0,0,36829,0.790576366,83414,0.866297402
364c62d0-ovo_55_t296_aug_1.png,46585,0,0,0,36829,0.790576366,83414,0.866297402
364c62d0-ovo_55_t296_aug_2.png,46585,0,0,0,36831,0.790619298,83416,0.808695357
36d25186-eovo_43_t1.png,0,0,0,0,222370,0,222370,0.864069132
36d25186-eovo_43_t1_aug_0.png,0,0,0,0,222370,0,222370,0.864069132
36d25186-eovo_43_t1_aug_1.png,0,0,0,0,222364,0,222364,0.74739858
36d25186-eovo_43_t1_aug_2.png,0,0,0,0,222370,0,222370,0.864069132
37e9bb64-ovo_52_t266.png,45364,0,0,0,35155,0.774953708,80519,0.860756154
37e9bb64-ovo_52_t266_aug_0.png,45363,0,0,0,35159,0.775058969,80522,0.843007162
37e9bb64-ovo_52_t266_aug_1.png,45361,0,0,0,35145,0.774784507,80506,0.743456592
37e9bb64-ovo_52_t266_aug_2.png,45364,0,0,0,35155,0.774953708,80519,0.860756154
38224f12-ovo_47_t141.png,39609,0,0,0,50641,1.278522558,90250,0.874832326
38224f12-ovo_47_t141_aug_0.png,39609,0,0,0,50641,1.278522558,90250,0.874832326
38224f12-ovo_47_t141_aug_1.png,39608,0,0,0,50640,1.27852959,90248,0.849887128
38224f12-ovo_47_t141_aug_2.png,39604,0,0,0,50643,1.278734471,90247,0.827981686
38c2af8c-ovo_53_t261.png,46201,0,0,0,34550,0.747819311,80751,0.887048511
38c2af8c-ovo_53_t261_aug_0.png,46201,0,0,0,34550,0.747819311,80751,0.887048511
38c2af8c-ovo_53_t261_aug_1.png,46206,0,0,0,34539,0.747500325,80745,0.841072657
38c2af8c-ovo_53_t261_aug_2.png,46201,0,0,0,34550,0.747819311,80751,0.887048511
38fb6df2-ovo_34_t101.png,24177,0,0,0,28984,1.19882533,53161,0.880681204
38fb6df2-ovo_34_t101_aug_0.png,24177,0,0,0,28984,1.19882533,53161,0.880681204
38fb6df2-ovo_34_t101_aug_1.png,24181,0,0,0,28978,1.198378893,53159,0.853013126
38fb6df2-ovo_34_t101_aug_2.png,24177,0,0,0,28984,1.19882533,53161,0.880681204
3904beb5-ovo_52_t216.png,46107,0,0,0,32560,0.706183443,78667,0.875075533
3904beb5-ovo_52_t216_aug_0.png,46107,0,0,0,32560,0.706183443,78667,0.875075533
3904beb5-ovo_52_t216_aug_1.png,46107,0,0,0,32560,0.706183443,78667,0.875075533
3904beb5-ovo_52_t216_aug_2.png,46107,0,0,0,32560,0.706183443,78667,0.875075533
3970e6a1-ovo_05_t91.png,48146,0,0,0,44297,0.920055664,92443,0.885464776
3970e6a1-ovo_05_t91_aug_0.png,48147,0,0,0,44291,0.919911936,92438,0.80744716
3970e6a1-ovo_05_t91_aug_1.png,48144,0,0,0,44306,0.920280824,92450,0.768508499
3970e6a1-ovo_05_t91_aug_2.png,48148,0,0,0,44294,0.919955138,92442,0.85045792
399073e7-ovo_33_t11.png,40793,0,0,0,26119,0.640281421,66912,0.867905791
399073e7-ovo_33_t11_aug_0.png,40793,0,0,0,26119,0.640281421,66912,0.867905791
399073e7-ovo_33_t11_aug_1.png,40794,0,0,0,26119,0.640265725,66913,0.81392011
399073e7-ovo_33_t11_aug_2.png,40794,0,0,0,26120,0.640290239,66914,0.862936515
39a1771c-eovo_363_t1.png,0,0,0,0,211885,0,211885,0.876950328
39a1771c-eovo_363_t1_aug_0.png,0,0,0,0,211881,0,211881,0.763029741
39a1771c-eovo_363_t1_aug_1.png,0,0,0,0,211885,0,211885,0.876950328
39a1771c-eovo_363_t1_aug_2.png,0,0,0,0,211885,0,211885,0.876950328
39e33a4a-eovo_655_t1.png,98290,0,0,0,113267,1.152375623,211557,0.865823837
39e33a4a-eovo_655_t1_aug_0.png,98282,0,0,0,113279,1.152591522,211561,0.815643365
39e33a4a-eovo_655_t1_aug_1.png,98290,0,0,0,113267,1.152375623,211557,0.865823837
39e33a4a-eovo_655_t1_aug_2.png,98289,0,0,0,113281,1.152529785,211570,0.749521466
39efba2a-ovo_09_t126.png,48007,0,0,0,34125,0.710833837,82132,0.875922808
39efba2a-ovo_09_t126_aug_0.png,48007,0,0,0,34125,0.710833837,82132,0.875922808
39efba2a-ovo_09_t126_aug_1.png,48013,0,0,0,34124,0.710724179,82137,0.781152167
39efba2a-ovo_09_t126_aug_2.png,48007,0,0,0,34125,0.710833837,82132,0.875922808
3a15ce0b-ovo_05_t246.png,48023,0,0,0,44902,0.935010308,92925,0.880770073
3a15ce0b-ovo_05_t246_aug_0.png,48023,0,0,0,44902,0.935010308,92925,0.802312007
3a15ce0b-ovo_05_t246_aug_1.png,48023,0,0,0,44902,0.935010308,92925,0.880770073
3a15ce0b-ovo_05_t246_aug_2.png,48023,0,0,0,44903,0.935031131,92926,0.87608279
3aa0ebe3-eovo_658_t1.png,99355,0,0,0,120722,1.215057118,220077,0.862610525
3aa0ebe3-eovo_658_t1_aug_0.png,99355,0,0,0,120722,1.215057118,220077,0.862610525
3aa0ebe3-eovo_658_t1_aug_1.png,99355,0,0,0,120722,1.215057118,220077,0.862610525
3aa0ebe3-eovo_658_t1_aug_2.png,99358,0,0,0,120716,1.214960043,220074,0.791192602
3ae4a3d8-eovo_442_t1.png,92818,0,0,0,119099,1.283145511,211917,0.87286835
3ae4a3d8-eovo_442_t1_aug_0.png,92818,0,0,0,119099,1.283145511,211917,0.87286835
3ae4a3d8-eovo_442_t1_aug_1.png,92818,0,0,0,119099,1.283145511,211917,0.87286835
3ae4a3d8-eovo_442_t1_aug_2.png,92818,0,0,0,119099,1.283145511,211917,0.87286835
3b54708e-ovo_10_t221.png,43871,0,0,0,29591,0.674500239,73462,0.875507073
3b54708e-ovo_10_t221_aug_0.png,43880,0,0,0,29582,0.674156791,73462,0.840592115
3b54708e-ovo_10_t221_aug_1.png,43871,0,0,0,29591,0.674500239,73462,0.875507073
3b54708e-ovo_10_t221_aug_2.png,43871,0,0,0,29591,0.674500239,73462,0.875507073
3b79998c-eovo_55_t1.png,0,0,0,0,223621,0,223621,0.867216085
3b79998c-eovo_55_t1_aug_0.png,0,0,0,0,223621,0,223621,0.867216085
3b79998c-eovo_55_t1_aug_1.png,0,0,0,0,223621,0,223621,0.867216085
3b79998c-eovo_55_t1_aug_2.png,0,0,0,0,223620,0,223620,0.798034058
3bcf51ee-ovo_47_t166.png,40988,0,0,0,43660,1.065189812,84648,0.887148624
3bcf51ee-ovo_47_t166_aug_0.png,40984,0,0,0,43667,1.065464572,84651,0.768312412
3bcf51ee-ovo_47_t166_aug_1.png,40988,0,0,0,43660,1.065189812,84648,0.887148624
3bcf51ee-ovo_47_t166_aug_2.png,40988,0,0,0,43660,1.065189812,84648,0.887148624
3c4bba02-ovo_52_t246.png,45304,0,0,0,32757,0.723048737,78061,0.869231644
3c4bba02-ovo_52_t246_aug_0.png,45308,0,0,0,32753,0.722896619,78061,0.755158035
3c4bba02-ovo_52_t246_aug_1.png,45301,0,0,0,32763,0.723229068,78064,0.747078558
3c4bba02-ovo_52_t246_aug_2.png,45298,0,0,0,32764,0.723299042,78062,0.757183397
3c51896b-ovo_55_t166.png,46354,0,0,0,34729,0.749212581,81083,0.876887864
3c51896b-ovo_55_t166_aug_0.png,46348,0,0,0,34739,0.74952533,81087,0.780254868
3c51896b-ovo_55_t166_aug_1.png,46354,0,0,0,34729,0.749212581,81083,0.876887864
3c51896b-ovo_55_t166_aug_2.png,46354,0,0,0,34729,0.749212581,81083,0.876887864
3c7006f2-ovo_52_t56.png,43770,0,0,0,33708,0.770116518,77478,0.872622241
3c7006f2-ovo_52_t56_aug_0.png,43768,0,0,0,33712,0.7702431,77480,0.793625627
3c7006f2-ovo_52_t56_aug_1.png,43762,0,0,0,33721,0.770554362,77483,0.749847151
3c7006f2-ovo_52_t56_aug_2.png,43770,0,0,0,33708,0.770116518,77478,0.872622241
3d48399c-ovo_08_t86.png,46512,0,0,0,31524,0.677760578,78036,0.869737199
3d48399c-ovo_08_t86_aug_0.png,46517,0,0,0,31509,0.677365264,78026,0.774366391
3d48399c-ovo_08_t86_aug_1.png,46512,0,0,0,31524,0.677760578,78036,0.869737199
3d48399c-ovo_08_t86_aug_2.png,46516,0,0,0,31513,0.677465818,78029,0.739217424
3d55ed49-eovo_40_t1.png,0,0,0,0,201036,0,201036,0.851952515
3d55ed49-eovo_40_t1_aug_0.png,0,0,0,0,201044,0,201044,0.748390574
3d55ed49-eovo_40_t1_aug_1.png,0,0,0,0,201036,0,201036,0.851952515
3d55ed49-eovo_40_t1_aug_2.png,0,0,0,0,201036,0,201036,0.851952515
3d753ef8-ovo_25_t76.png,43658,0,0,0,46204,1.058316918,89862,0.877410416
3d753ef8-ovo_25_t76_aug_0.png,43653,0,0,0,46212,1.058621401,89865,0.798033035
3d753ef8-ovo_25_t76_aug_1.png,43658,0,0,0,46204,1.058316918,89862,0.877410416
3d753ef8-ovo_25_t76_aug_2.png,43658,0,0,0,46204,1.058316918,89862,0.877410416
3da1b7ee-ovo_12_t181.png,47370,0,0,0,26819,0.566160017,74189,0.860417083
3da1b7ee-ovo_12_t181_aug_0.png,47371,0,0,0,26818,0.566126955,74189,0.817598992
3da1b7ee-ovo_12_t181_aug_1.png,47370,0,0,0,26819,0.566160017,74189,0.860417083
3da1b7ee-ovo_12_t181_aug_2.png,47370,0,0,0,26819,0.566160017,74189,0.860417083
3db0845c-eovo_563_t1.png,94518,0,0,0,122758,1.298779069,217276,0.873760113
3db0845c-eovo_563_t1_aug_0.png,94517,0,0,0,122762,1.29883513,217279,0.85774751
3db0845c-eovo_563_t1_aug_1.png,94521,0,0,0,122762,1.298780165,217283,0.822710411
3db0845c-eovo_563_t1_aug_2.png,94522,0,0,0,122750,1.29863947,217272,0.864112418
3ddd0e9e-ovo_04_t241.png,46751,0,0,0,33556,0.717760048,80307,0.856144202
